P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.1,-2.02E-10,-2.21E-12,9.64E-13,2.46E-13,1.82E-14,3.64E-15,-4.62E-16,-12.36056311,0.130511584,0.044045039,0.009967236,0.003959956,0.002398681,0.0011451
10,0.2,-1.03E-09,-5.03E-11,2.15E-12,4.19E-12,1.28E-12,2.12E-13,-3.60E-15,-51.93295401,0.522261675,0.379918878,0.135306745,0.041138616,0.017211648,0.008790862
10,0.3,-2.67E-09,-2.20E-10,-1.73E-11,1.30E-11,7.50E-12,2.28E-12,-9.75E-14,-119.6139796,0.815197883,1.101541508,0.534298886,0.192178515,0.064400753,0.025334491
10,0.4,-5.20E-09,-5.81E-10,-8.94E-11,1.95E-11,2.08E-11,9.33E-12,-1.19E-13,-215.3053052,0.643764357,2.141496267,1.288969326,0.546503059,0.188642175,0.052646164
10,0.5,-8.72E-09,-1.19E-09,-2.48E-10,1.03E-11,3.98E-11,2.41E-11,7.87E-13,-338.41876,-0.293627249,3.383053287,2.416691861,1.16870949,0.444893092,0.10023749
10,0.6,-1.32E-08,-2.10E-09,-5.27E-10,-3.01E-11,6.08E-11,4.84E-11,3.92E-12,-488.0441203,-2.253580603,4.697503828,3.90373523,2.102952262,0.885403556,0.183673878
10,0.7,-1.88E-08,-3.35E-09,-9.56E-10,-1.19E-10,7.78E-11,8.22E-11,1.09E-11,-662.9747114,-5.447911579,5.95281891,5.712571237,3.373207175,1.555056951,0.323426149
10,0.8,-2.54E-08,-4.98E-09,-1.57E-09,-2.73E-10,8.32E-11,1.25E-10,2.34E-11,-861.7431852,-10.04709916,7.02053512,7.789901336,4.985880813,2.488666969,0.542771382
10,0.9,-3.31E-08,-7.01E-09,-2.38E-09,-5.12E-10,6.81E-11,1.73E-10,4.30E-11,-1082.655759,-16.18538542,7.780115503,10.07349272,6.93344337,3.710280582,0.865550066
10,1,-4.17E-08,-9.47E-09,-3.42E-09,-8.51E-10,2.31E-11,2.23E-10,7.09E-11,-1323.818468,-23.96492412,8.120787236,12.49639781,9.19755871,5.2338172,1.314474531
10,1.1,-5.14E-08,-1.24E-08,-4.71E-09,-1.31E-09,-6.20E-11,2.70E-10,1.08E-10,-1583.156297,-33.45858957,7.942066598,14.98928503,11.75139674,7.064189303,1.910081722
10,1.2,-6.19E-08,-1.57E-08,-6.27E-09,-1.89E-09,-1.97E-10,3.10E-10,1.55E-10,-1858.433198,-44.71185181,7.153911609,17.48185061,14.56130831,9.198401313,2.670153462
10,1.3,-7.34E-08,-1.95E-08,-8.10E-09,-2.62E-09,-3.92E-10,3.36E-10,2.12E-10,-2147.268173,-57.74427215,5.67687036,19.90389557,17.58812212,11.62648143,3.609405513
10,1.4,-8.57E-08,-2.38E-08,-1.02E-08,-3.51E-09,-6.57E-10,3.41E-10,2.79E-10,-2447.155657,-72.55081268,3.442243341,22.18625661,20.78822825,14.33227071,4.739316952
10,1.5,-9.87E-08,-2.85E-08,-1.26E-08,-4.56E-09,-1.00E-09,3.20E-10,3.54E-10,-2755.482415,-89.10310456,0.392216124,24.26163171,24.11453332,17.29412848,6.068041288
10,1.6,-1.12E-07,-3.36E-08,-1.53E-08,-5.79E-09,-1.43E-09,2.66E-10,4.37E-10,-3069.546872,-107.3506786,-3.520071758,26.06529492,27.51731606,20.48558917,7.600377239
10,1.7,-1.27E-07,-3.91E-08,-1.83E-08,-7.20E-09,-1.96E-09,1.73E-10,5.26E-10,-3386.577937,-127.2221653,-8.330518043,27.53570873,30.94499653,23.87598228,9.337789559
10,1.8,-1.41E-07,-4.50E-08,-2.16E-08,-8.79E-09,-2.59E-09,3.26E-11,6.20E-10,-3703.752865,-148.626522,-14.06410448,28.61505641,34.34483512,27.43102022,11.27847241
10,1.9,-1.56E-07,-5.13E-08,-2.51E-08,-1.06E-08,-3.33E-09,-1.60E-10,7.17E-10,-4018.218007,-171.4542236,-20.73498887,29.24969892,37.66356456,31.11335178,13.41744614
10,2,-1.71E-07,-5.79E-08,-2.89E-08,-1.25E-08,-4.18E-09,-4.10E-10,8.13E-10,-4327.105872,-195.5785184,-28.34664073,29.3905807,40.84797389,34.88308813,15.74668123
10,2.1,-1.87E-07,-6.48E-08,-3.30E-08,-1.47E-08,-5.15E-09,-7.25E-10,9.08E-10,-4627.554784,-220.8567102,-36.8920279,28.9935828,43.84544829,38.69830401,18.2552435
10,2.2,-2.02E-07,-7.20E-08,-3.73E-08,-1.70E-08,-6.24E-09,-1.11E-09,9.97E-10,-4916.727505,-247.131462,-46.35384784,28.0198263,46.60446878,42.51551698,20.92945656
10,2.3,-2.18E-07,-7.93E-08,-4.18E-08,-1.95E-08,-7.45E-09,-1.57E-09,1.08E-09,-5191.829323,-274.2321614,-56.70480923,26.43593179,49.07507873,46.2901492,23.75307954
10,2.4,-2.33E-07,-8.69E-08,-4.66E-08,-2.22E-08,-8.79E-09,-2.10E-09,1.15E-09,-5450.126769,-301.9762939,-67.90795541,24.21423216,51.20931348,49.97696963,26.70749698
10,2.5,-2.47E-07,-9.45E-08,-5.15E-08,-2.51E-08,-1.03E-08,-2.72E-09,1.20E-09,-5688.964987,-330.170864,-79.91703245,21.33294491,52.96159923,53.53051932,29.77191962
10,2.6,-2.62E-07,-1.02E-07,-5.65E-08,-2.81E-08,-1.18E-08,-3.41E-09,1.24E-09,-5905.785085,-358.6138497,-92.67690299,17.77630369,54.28912174,56.90552028,32.92359429
10,2.7,-2.75E-07,-1.10E-07,-6.16E-08,-3.12E-08,-1.35E-08,-4.20E-09,1.26E-09,-6098.140863,-387.0956818,-106.1240032,13.5346489,55.15216494,60.05726786,36.13802137
10,2.8,-2.88E-07,-1.18E-07,-6.69E-08,-3.45E-08,-1.54E-08,-5.07E-09,1.26E-09,-6263.714864,-415.4007444,-120.1868397,8.604478222,55.5144194,62.94200635,39.38917867
10,2.9,-3.00E-07,-1.25E-07,-7.22E-08,-3.79E-08,-1.73E-08,-6.03E-09,1.23E-09,-6400.333696,-443.3088924,-134.7865252,2.988458312,55.34326087,65.51728751,42.64975029
10,3,-3.11E-07,-1.33E-07,-7.75E-08,-4.13E-08,-1.93E-08,-7.08E-09,1.17E-09,-6505.982526,-470.5969796,-149.8373495,-3.304601484,54.60999912,67.74231114,45.89135923
10,3.1,-3.21E-07,-1.40E-07,-8.28E-08,-4.49E-08,-2.14E-08,-8.21E-09,1.08E-09,-6578.818664,-497.040391,-165.2473846,-10.25981274,53.29009674,69.57824736,49.08480268
10,3.2,-3.30E-07,-1.47E-07,-8.80E-08,-4.84E-08,-2.37E-08,-9.43E-09,9.55E-10,-6617.184171,-522.4145734,-180.9191206,-17.85630796,51.36335815,70.98853977,52.20028856
10,3.3,-3.38E-07,-1.53E-07,-9.32E-08,-5.21E-08,-2.60E-08,-1.07E-08,7.93E-10,-6619.617411,-546.4965561,-196.7501285,-26.06737602,48.81408835,71.93918888,55.20767227
10,3.4,-3.44E-07,-1.59E-07,-9.82E-08,-5.57E-08,-2.83E-08,-1.21E-08,5.92E-10,-6584.863475,-569.0664564,-212.6337488,-34.86063195,45.63122143,72.39901491,58.0766925
10,3.5,-3.49E-07,-1.65E-07,-1.03E-07,-5.93E-08,-3.07E-08,-1.36E-08,3.51E-10,-6511.883422,-589.9089613,-228.4598,-44.19821984,41.80841897,72.33989943,60.7772049
10,3.6,-3.52E-07,-1.71E-07,-1.08E-07,-6.29E-08,-3.32E-08,-1.51E-08,6.67E-11,-6399.862274,-608.8147799,-244.1153062,-54.0370476,37.34413804,71.73700489,63.27941249
10,3.7,-3.53E-07,-1.75E-07,-1.12E-07,-6.64E-08,-3.57E-08,-1.67E-08,-2.61E-10,-6248.215725,-625.5820589,-259.4852374,-64.32905219,32.24166921,70.56897167,65.55409175
10,3.8,-3.53E-07,-1.79E-07,-1.16E-07,-6.98E-08,-3.82E-08,-1.83E-08,-6.34E-10,-6056.595505,-640.0177537,-274.4532621,-75.02149364,26.50914454,68.81809177,67.5728132
10,3.9,-3.51E-07,-1.83E-07,-1.20E-07,-7.31E-08,-4.07E-08,-2.00E-08,-1.05E-09,-5824.893386,-651.9389493,-288.9025057,-86.05727641,20.15951597,66.47045891,69.30815553
10,4,-3.48E-07,-1.86E-07,-1.23E-07,-7.63E-08,-4.32E-08,-2.17E-08,-1.52E-09,-5553.243787,-661.1741242,-302.7163119,-97.37529624,13.21050445,63.51609426,70.73391222
10,4.1,-3.42E-07,-1.88E-07,-1.27E-07,-7.94E-08,-4.56E-08,-2.35E-08,-2.03E-09,-5242.024969,-667.5643503,-315.7790046,-108.9108106,5.684520323,59.94904772,71.82528958
10,4.2,-3.34E-07,-1.89E-07,-1.29E-07,-8.22E-08,-4.81E-08,-2.53E-08,-2.59E-09,-4891.85881,-670.9644238,-327.9766439,-120.5958308,-2.391444424,55.76747434,72.55909537
10,4.3,-3.25E-07,-1.89E-07,-1.31E-07,-8.48E-08,-5.04E-08,-2.71E-08,-3.19E-09,-4503.609157,-671.2439199,-339.1977745,-132.3595336,-10.98595137,50.97368564,72.91391706
10,4.4,-3.14E-07,-1.89E-07,-1.33E-07,-8.72E-08,-5.27E-08,-2.89E-08,-3.84E-09,-4078.37877,-668.2881671,-349.334162,-144.1286904,-20.06327737,45.57417595,72.87028885
10,4.5,-3.01E-07,-1.88E-07,-1.34E-07,-8.94E-08,-5.49E-08,-3.07E-08,-4.53E-09,-3617.504872,-661.999135,-358.2815123,-155.8281117,-29.58360197,39.57962349,72.41084668
10,4.6,-2.86E-07,-1.86E-07,-1.35E-07,-9.12E-08,-5.69E-08,-3.25E-08,-5.26E-09,-3122.553338,-652.2962315,-365.9401723,-167.3811037,-39.50321932,33.00486667,71.52047051
10,4.7,-2.69E-07,-1.82E-07,-1.35E-07,-9.28E-08,-5.89E-08,-3.42E-08,-6.03E-09,-2595.31155,-639.1170042,-372.2158067,-178.7099363,-49.77477348,25.86885554,70.18641308
10,4.8,-2.50E-07,-1.78E-07,-1.35E-07,-9.40E-08,-6.07E-08,-3.60E-08,-6.84E-09,-2037.779973,-622.4177434,-377.0200472,-189.7363181,-60.3475158,18.19457891,68.39841465
10,4.9,-2.30E-07,-1.74E-07,-1.34E-07,-9.50E-08,-6.23E-08,-3.76E-08,-7.68E-09,-1452.162497,-602.1739822,-380.2711118,-200.3818776,-71.16758303,10.00896755,66.14880313
10,5,-2.07E-07,-1.68E-07,-1.32E-07,-9.55E-08,-6.38E-08,-3.92E-08,-8.55E-09,-840.8556149,-578.3808907,-381.89439,-210.5686465,-82.17829459,1.342774024,63.43257905
10,5.1,-1.84E-07,-1.61E-07,-1.30E-07,-9.57E-08,-6.51E-08,-4.08E-08,-9.46E-09,-206.4364904,-551.0535634,-381.82299,-220.2195439,-93.32046739,-7.769570152,60.24748509
10,5.2,-1.58E-07,-1.53E-07,-1.27E-07,-9.55E-08,-6.61E-08,-4.22E-08,-1.04E-08,448.349996,-520.2271959,-379.9982467,-229.2588573,-104.5327466,-17.29011925,56.59405963
10,5.3,-1.31E-07,-1.44E-07,-1.23E-07,-9.49E-08,-6.70E-08,-4.36E-08,-1.13E-08,1120.605247,-485.9571418,-376.370181,-237.6127189,-115.7519518,-27.17760059,52.47567354
10,5.4,-1.03E-07,-1.35E-07,-1.19E-07,-9.39E-08,-6.76E-08,-4.49E-08,-1.23E-08,1807.291422,-448.3188924,-370.8979292,-245.2095743,-126.9134303,-37.38761643,47.89855296
10,5.5,-7.34E-08,-1.24E-07,-1.14E-07,-9.25E-08,-6.80E-08,-4.60E-08,-1.33E-08,2505.247052,-407.4079076,-363.5501106,-251.9806436,-137.9514266,-47.87286945,42.87178394
10,5.6,-4.27E-08,-1.13E-07,-1.09E-07,-9.06E-08,-6.82E-08,-4.70E-08,-1.42E-08,3211.204216,-363.3393283,-354.3051299,-257.8603618,-148.7994617,-58.58341025,37.40729828
10,5.7,-1.09E-08,-1.01E-07,-1.02E-07,-8.84E-08,-6.80E-08,-4.79E-08,-1.52E-08,3921.803305,-316.2476173,-343.1514623,-262.7868133,-159.3907108,-69.46689098,31.51984786
10,5.8,2.19E-08,-8.82E-08,-9.58E-08,-8.57E-08,-6.77E-08,-4.87E-08,-1.62E-08,4633.612251,-266.2860689,-330.087858,-266.7021431,-169.6583909,-80.46884043,25.22695959
10,5.9,5.54E-08,-7.46E-08,-8.85E-08,-8.25E-08,-6.70E-08,-4.92E-08,-1.72E-08,5343.143293,-213.6262166,-315.1234974,-269.5529475,-179.5361496,-91.53295187,18.54887477
10,6,8.95E-08,-6.02E-08,-8.06E-08,-7.90E-08,-6.60E-08,-4.97E-08,-1.81E-08,6046.87074,-158.4571319,-298.2780934,-271.290647,-188.9584535,-102.6013822,11.50847351
10,6.1,1.24E-07,-4.52E-08,-7.21E-08,-7.50E-08,-6.48E-08,-4.99E-08,-1.91E-08,6741.250772,-100.98464,-279.5819227,-271.8718214,-197.8609721,-113.6150632,4.131181063
10,6.2,1.59E-07,-2.97E-08,-6.32E-08,-7.06E-08,-6.33E-08,-5.00E-08,-2.00E-08,7422.736428,-41.43040632,-259.075822,-271.25854,-206.1809618,-124.5140181,-3.555136419
10,6.3,1.94E-07,-1.36E-08,-5.37E-08,-6.58E-08,-6.15E-08,-4.99E-08,-2.09E-08,8087.798927,19.96903562,-236.8111025,-269.4186467,-213.8576413,-135.2376882,-11.52029334
10,6.4,2.29E-07,3.01E-09,-4.38E-08,-6.06E-08,-5.94E-08,-4.95E-08,-2.17E-08,8732.94433,82.96334805,-212.8494158,-266.3260168,-220.8325575,-145.7252647,-19.73191964
10,6.5,2.64E-07,2.00E-08,-3.34E-08,-5.50E-08,-5.70E-08,-4.90E-08,-2.25E-08,9354.731549,147.2895515,-187.262563,-261.9607864,-227.0499426,-155.9160236,-28.15560839
10,6.6,2.99E-07,3.73E-08,-2.26E-08,-4.91E-08,-5.43E-08,-4.83E-08,-2.33E-08,9949.79054,212.6732285,-160.1322444,-256.3095392,-232.4570522,-165.7496602,-36.75507728
10,6.7,3.33E-07,5.49E-08,-1.15E-08,-4.28E-08,-5.13E-08,-4.74E-08,-2.40E-08,10514.83851,278.8298559,-131.549752,-249.3654772,-237.0045018,-175.1666278,-45.49233869
10,6.8,3.67E-07,7.26E-08,-2.32E-12,-3.61E-08,-4.81E-08,-4.63E-08,-2.46E-08,11046.69759,345.4661273,-101.6156081,-241.1285346,-240.646574,-184.1084705,-54.32788318
10,6.9,3.99E-07,9.05E-08,1.17E-08,-2.92E-08,-4.46E-08,-4.50E-08,-2.52E-08,11542.31069,412.2813759,-70.43915241,-231.6054677,-243.3415132,-192.518154,-63.22087145
10,7,4.31E-07,1.08E-07,2.37E-08,-2.20E-08,-4.08E-08,-4.35E-08,-2.57E-08,11998.75725,478.969034,-38.13807647,-220.8099045,-245.0518008,-200.3403913,-72.12933529
10,7.1,4.62E-07,1.26E-07,3.58E-08,-1.45E-08,-3.68E-08,-4.18E-08,-2.61E-08,12413.26818,545.2181287,-4.837909387,-208.762357,-245.7444076,-207.5219605,-81.01038634
10,7.2,4.91E-07,1.44E-07,4.81E-08,-6.81E-09,-3.26E-08,-3.99E-08,-2.65E-08,12783.24013,610.7148106,29.32854089,-195.4901952,-245.3910232,-214.0120131,-89.82043155
10,7.3,5.19E-07,1.61E-07,6.04E-08,1.10E-09,-2.81E-08,-3.78E-08,-2.68E-08,13106.24891,675.143907,64.22178954,-181.0275841,-243.9682611,-219.7623724,-98.51539414
10,7.4,5.45E-07,1.79E-07,7.28E-08,9.17E-09,-2.34E-08,-3.55E-08,-2.70E-08,13380.0621,738.1904914,99.69631681,-165.4153834,-241.4578394,-224.7278185,-107.0509389
10,7.5,5.70E-07,1.95E-07,8.51E-08,1.74E-08,-1.85E-08,-3.30E-08,-2.71E-08,13602.65079,799.5414596,135.6012462,-148.7010101,-237.8467338,-228.8663602,-115.3827007
10,7.6,5.92E-07,2.12E-07,9.73E-08,2.57E-08,-1.34E-08,-3.03E-08,-2.71E-08,13772.20035,858.8871059,171.7810551,-130.9382657,-233.1273045,-232.1394908,-123.4665149
10,7.7,6.13E-07,2.28E-07,1.09E-07,3.41E-08,-8.17E-09,-2.74E-08,-2.71E-08,13887.12028,915.9226903,208.0763147,-112.1871275,-227.2973941,-234.5124276,-131.2586489
10,7.8,6.32E-07,2.43E-07,1.21E-07,4.25E-08,-2.79E-09,-2.44E-08,-2.69E-08,13946.05298,970.3499894,244.3244543,-92.51350601,-220.360398,-235.9543327,-138.7160327
10,7.9,6.48E-07,2.57E-07,1.33E-07,5.10E-08,2.71E-09,-2.12E-08,-2.66E-08,13947.88162,1021.878822,280.3605463,-71.98897011,-212.3253051,-236.4385149,-145.7964882
10,8,6.62E-07,2.71E-07,1.44E-07,5.93E-08,8.30E-09,-1.79E-08,-2.62E-08,13891.73681,1070.228545,316.0181091,-50.69044039,-203.2067094,-235.942611,-152.4589558
10,8.1,6.73E-07,2.84E-07,1.55E-07,6.77E-08,1.40E-08,-1.44E-08,-2.58E-08,13777.00235,1115.129503,351.1299204,-28.69985338,-193.024793,-234.4487452,-158.6637164
10,8.2,6.82E-07,2.96E-07,1.66E-07,7.59E-08,1.97E-08,-1.08E-08,-2.52E-08,13603.31978,1156.324441,385.5288404,-6.103797909,-181.8052793,-231.9436673,-164.3726089
10,8.3,6.88E-07,3.07E-07,1.76E-07,8.39E-08,2.55E-08,-7.15E-09,-2.45E-08,13370.59187,1193.569854,419.0486373,17.00687421,-169.5793583,-228.4188663,-169.5492404
10,8.4,6.91E-07,3.17E-07,1.85E-07,9.18E-08,3.12E-08,-3.36E-09,-2.38E-08,13078.98505,1226.63728,451.5248135,40.53746108,-156.3835823,-223.870662,-174.15919
10,8.5,6.92E-07,3.26E-07,1.94E-07,9.94E-08,3.70E-08,5.23E-10,-2.29E-08,12728.93069,1255.314527,482.7954259,64.38984504,-142.259735,-218.3002711,-178.1702028
10,8.6,6.90E-07,3.33E-07,2.03E-07,1.07E-07,4.27E-08,4.47E-09,-2.19E-08,12321.12525,1279.406825,512.7018975,88.46294597,-127.2546727,-211.7138498,-181.5523756
10,8.7,6.85E-07,3.40E-07,2.10E-07,1.14E-07,4.84E-08,8.47E-09,-2.08E-08,11856.52935,1298.7379,541.0898161,112.6531913,-111.4201399,-204.1225112,-184.2783311
10,8.8,6.78E-07,3.45E-07,2.17E-07,1.21E-07,5.39E-08,1.25E-08,-1.97E-08,11336.36576,1313.150965,567.809715,136.8550001,-94.8125593,-195.5423182,-186.3233807
10,8.9,6.67E-07,3.49E-07,2.23E-07,1.27E-07,5.93E-08,1.66E-08,-1.84E-08,10762.11622,1322.509626,592.7178335,160.9612789,-77.49279773,-185.9942515,-187.6656755
10,9,6.54E-07,3.52E-07,2.29E-07,1.33E-07,6.46E-08,2.06E-08,-1.71E-08,10135.51723,1326.698688,615.6768516,184.8639267,-59.52590967,-175.5041531,-188.2863434
10,9.1,6.37E-07,3.53E-07,2.33E-07,1.39E-07,6.98E-08,2.47E-08,-1.56E-08,9458.554766,1325.624877,636.5565968,208.4543458,-40.98085886,-164.1026458,-188.1696128
10,9.2,6.18E-07,3.53E-07,2.37E-07,1.44E-07,7.47E-08,2.87E-08,-1.41E-08,8733.457854,1319.217448,655.2347188,231.6239581,-21.93022005,-151.8250285,-187.3029218
10,9.3,5.96E-07,3.51E-07,2.40E-07,1.48E-07,7.94E-08,3.27E-08,-1.25E-08,7962.691194,1307.428707,671.5973291,254.2647206,-2.449862224,-138.7111488,-185.6770118
10,9.4,5.72E-07,3.48E-07,2.42E-07,1.53E-07,8.39E-08,3.66E-08,-1.09E-08,7148.946694,1290.234415,685.5396029,276.2696421,17.38138505,-124.8052524,-183.2860062
10,9.5,5.45E-07,3.44E-07,2.43E-07,1.56E-07,8.82E-08,4.04E-08,-9.14E-09,6295.134016,1267.634094,696.9663394,297.5332944,37.48208054,-110.155811,-180.1274724
10,9.6,5.15E-07,3.38E-07,2.43E-07,1.59E-07,9.21E-08,4.42E-08,-7.36E-09,5404.370143,1239.651227,705.7924801,317.9523183,57.76853378,-94.81532947,-176.2024678
10,9.7,4.83E-07,3.31E-07,2.42E-07,1.62E-07,9.57E-08,4.78E-08,-5.52E-09,4479.967981,1206.333342,711.9435801,337.4259212,78.15517924,-78.84013251,-171.5155694
10,9.8,4.49E-07,3.22E-07,2.40E-07,1.63E-07,9.91E-08,5.13E-08,-3.63E-09,3525.424044,1167.751997,715.3562327,355.8563635,98.5549604,-62.29013262,-166.0748861
10,9.9,4.12E-07,3.12E-07,2.38E-07,1.65E-07,1.02E-07,5.46E-08,-1.71E-09,2544.405244,1124.002648,715.9784442,373.1494328,118.879722,-45.22858036,-159.8920544
10,10,3.73E-07,3.00E-07,2.34E-07,1.65E-07,1.05E-07,5.78E-08,2.53E-10,1540.734827,1075.204418,713.7699579,389.214902,139.0406087,-27.72179781,-152.9822176
10,10.1,3.32E-07,2.88E-07,2.29E-07,1.65E-07,1.07E-07,6.07E-08,2.24E-09,518.377496,1021.499754,708.7025261,403.9669717,158.9484677,-9.838896817,-145.3639878
10,10.2,2.90E-07,2.74E-07,2.23E-07,1.64E-07,1.09E-07,6.35E-08,4.24E-09,-518.576242,963.0539775,700.760128,417.3246926,178.5142547,8.348516851,-137.0593915
10,10.3,2.45E-07,2.58E-07,2.17E-07,1.63E-07,1.10E-07,6.61E-08,6.25E-09,-1565.926446,900.0547378,689.9391346,429.2123672,197.6494401,26.76665191,-128.0937987
10,10.4,2.00E-07,2.42E-07,2.09E-07,1.61E-07,1.11E-07,6.85E-08,8.26E-09,-2619.380785,832.7113587,676.2484183,439.55993,216.2664145,45.33985121,-118.4958362
10,10.5,1.53E-07,2.24E-07,2.00E-07,1.58E-07,1.12E-07,7.06E-08,1.03E-08,-3674.572204,761.2540897,659.7094078,448.3033031,234.2788908,63.99092112,-108.2972855
10,10.6,1.04E-07,2.05E-07,1.91E-07,1.55E-07,1.12E-07,7.25E-08,1.23E-08,-4727.077132,685.9332614,640.3560878,455.3847261,251.6023029,82.64146916,-97.53296465
10,10.7,5.52E-08,1.85E-07,1.81E-07,1.51E-07,1.12E-07,7.41E-08,1.42E-08,-5772.434199,607.0183484,618.2349446,460.7530598,268.154197,101.2122484,-86.2405966
10,10.8,5.27E-09,1.65E-07,1.70E-07,1.47E-07,1.11E-07,7.54E-08,1.62E-08,-6806.16336,524.7969453,593.4048556,464.3640626,283.8546156,119.623507,-74.46066283
10,10.9,-4.52E-08,1.43E-07,1.58E-07,1.41E-07,1.10E-07,7.65E-08,1.80E-08,-7823.785379,439.5736574,565.9369268,466.1806363,298.626472,137.7953416,-62.23624392
10,11,-9.60E-08,1.21E-07,1.45E-07,1.35E-07,1.09E-07,7.73E-08,1.99E-08,-8820.841586,351.6689131,535.9142752,466.1730438,312.3959133,155.6480526,-49.61284737
10,11.1,-1.47E-07,9.75E-08,1.32E-07,1.29E-07,1.07E-07,7.78E-08,2.17E-08,-9792.913814,261.4177002,503.4317603,464.3190949,325.0926716,173.1025003,-36.63822365
10,11.2,-1.98E-07,7.37E-08,1.18E-07,1.22E-07,1.04E-07,7.80E-08,2.34E-08,-10735.64445,169.1682329,468.595664,460.6043013,336.6504003,190.08046,-23.36217119
10,11.3,-2.49E-07,4.94E-08,1.03E-07,1.14E-07,1.01E-07,7.79E-08,2.51E-08,-11644.75652,75.28055423,431.52332,455.0219993,347.0069954,206.5049746,-9.836331147
10,11.4,-2.99E-07,2.47E-08,8.78E-08,1.06E-07,9.80E-08,7.74E-08,2.66E-08,-12516.07363,-19.87492135,392.342696,447.5734402,356.1049003,222.3007036,3.886026959
10,11.5,-3.48E-07,-4.31E-10,7.21E-08,9.77E-08,9.43E-08,7.67E-08,2.81E-08,-13345.53983,-115.9189185,351.1919282,438.2678476,363.8913925,237.3942661,17.75022809
10,11.6,-3.97E-07,-2.58E-08,5.60E-08,8.86E-08,9.01E-08,7.57E-08,2.95E-08,-14129.23914,-212.4648589,308.2188108,427.1224419,370.318851,251.7145777,31.70042177
10,11.7,-4.44E-07,-5.12E-08,3.95E-08,7.91E-08,8.56E-08,7.43E-08,3.08E-08,-14863.41468,-309.1204617,263.580243,414.1624314,375.3450031,265.1931786,45.67981859
10,11.8,-4.90E-07,-7.68E-08,2.26E-08,6.92E-08,8.07E-08,7.27E-08,3.20E-08,-15544.48745,-405.4893772,217.4416346,399.4209699,378.9331513,277.7645526,59.63093204
10,11.9,-5.35E-07,-1.02E-07,5.56E-09,5.89E-08,7.54E-08,7.08E-08,3.31E-08,-16169.07434,-501.1728516,169.9762721,382.9390813,381.0523762,289.3664342,73.4958246
10,12,-5.77E-07,-1.27E-07,-1.17E-08,4.83E-08,6.98E-08,6.85E-08,3.40E-08,-16734.00565,-595.7714116,121.3646492,364.765551,381.6777171,299.9401049,87.21635713
10,12.1,-6.18E-07,-1.52E-07,-2.91E-08,3.73E-08,6.39E-08,6.60E-08,3.48E-08,-17236.34166,-688.886566,71.79376269,344.9567844,380.7903291,309.4306745,100.7344404
10,12.2,-6.57E-07,-1.77E-07,-4.65E-08,2.62E-08,5.76E-08,6.32E-08,3.55E-08,-17673.38846,-780.1225144,21.45637618,323.5766332,378.3776143,317.7873489,113.9922879
10,12.3,-6.93E-07,-2.01E-07,-6.39E-08,1.48E-08,5.11E-08,6.01E-08,3.61E-08,-18042.71268,-869.0878587,-29.44974431,300.696189,374.4333291,324.9636812,126.9326682
10,12.4,-7.27E-07,-2.25E-07,-8.12E-08,3.28E-09,4.43E-08,5.67E-08,3.65E-08,-18342.15517,-955.3973074,-80.72262159,276.3935461,368.9576636,330.9178065,139.4991573
10,12.5,-7.59E-07,-2.48E-07,-9.83E-08,-8.36E-09,3.72E-08,5.31E-08,3.68E-08,-18569.84355,-1038.673369,-132.1568818,250.7535333,361.9572969,335.6126584,151.6363874
10,12.6,-7.87E-07,-2.70E-07,-1.15E-07,-2.01E-08,3.00E-08,4.92E-08,3.69E-08,-18724.20346,-1118.548024,-183.5445891,223.8674154,353.4454236,339.0161665,163.2902943
10,12.7,-8.13E-07,-2.91E-07,-1.32E-07,-3.18E-08,2.25E-08,4.51E-08,3.69E-08,-18803.96843,-1194.664371,-234.6760983,195.8325659,343.4417539,341.1014342,174.408359
10,12.8,-8.35E-07,-3.11E-07,-1.48E-07,-4.36E-08,1.49E-08,4.08E-08,3.68E-08,-18808.18846,-1266.678238,-285.340921,166.7521111,331.9724866,341.8468959,184.9398451
10,12.9,-8.55E-07,-3.30E-07,-1.64E-07,-5.52E-08,7.21E-09,3.63E-08,3.65E-08,-18736.23695,-1334.259752,-335.3286033,136.7345475,319.0702538,341.2364521,194.8360299
10,13,-8.71E-07,-3.48E-07,-1.79E-07,-6.67E-08,-6.06E-10,3.16E-08,3.61E-08,-18587.81625,-1397.094863,-384.4296105,105.8933327,304.7740387,339.2595834,204.0504276
10,13.1,-8.84E-07,-3.65E-07,-1.94E-07,-7.81E-08,-8.49E-09,2.68E-08,3.55E-08,-18362.9615,-1454.886811,-432.4362166,74.34645263,289.129065,335.9114405,212.5390052
10,13.2,-8.93E-07,-3.80E-07,-2.08E-07,-8.93E-08,-1.64E-08,2.18E-08,3.47E-08,-18062.04295,-1507.357527,-479.1433944,42.21596409,272.1866599,331.1929116,220.2603891
10,13.3,-8.99E-07,-3.95E-07,-2.21E-07,-1.00E-07,-2.43E-08,1.66E-08,3.38E-08,-17685.7665,-1554.248974,-524.3497022,9.627517135,254.0040892,325.1106654,227.1760611
